measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,3,Ambos,18,65-69 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2022,0.1479311490521415,0.3411951179845395,-0.0109757319557263
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,1,Hombre,18,65-69 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2022,38.90985137914,158.02325184526,-14.64164350491
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,2,Mujer,18,65-69 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2022,138.68911831138,338.63318754509,-7.21320878898
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,3,Ambos,18,65-69 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2022,90.99135178732,244.99071452782,-5.55503575443
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,1,Hombre,18,65-69 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2023,18.609161734078715,76.35273293278101,-6.900799609914792
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,2,Mujer,18,65-69 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2023,78.48270476965408,196.9452861589997,-3.4085659747835653
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,3,Ambos,18,65-69 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2023,97.09186650373285,225.8121449598156,-5.005925472343144
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,1,Hombre,18,65-69 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2023,0.0687051981533894,0.258258779636594,-0.0227164294442159
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,2,Mujer,18,65-69 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2023,0.1748342727680427,0.3873832721581851,-0.0055767923437897
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,3,Ambos,18,65-69 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2023,0.1356740093127007,0.300334848312694,-0.0087971890894019
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,1,Hombre,18,65-69 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2023,39.61904710988,162.55555012413,-14.691854944780001
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,2,Mujer,18,65-69 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2023,152.61571652532,382.97540906186003,-6.6282213398800005
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,3,Ambos,18,65-69 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2023,98.67532113134001,229.49487657043002,-5.0875662537999995
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,1,Hombre,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2020,9.830966494417176,42.69499670914259,-3.0749145063902787
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,2,Mujer,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2020,36.92131946903991,88.40449713966233,-0.1623799219291123
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,3,Ambos,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2020,46.75228596345705,120.35489699629782,-2.295529667785053
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,1,Hombre,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2020,0.0707624387906341,0.2753271646014927,-0.0233098754429227
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,2,Mujer,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2020,0.1683034994828689,0.3767663965141811,-0.0006041401934223
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,3,Ambos,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2020,0.1310590702452242,0.3003547101464996,-0.0061980386605264
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,1,Hombre,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2020,32.96582508531,143.16759133813,-10.31099982158
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,2,Mujer,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2020,113.74669436602001,272.35536165383996,-0.50025783521
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,3,Ambos,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2020,75.06676701858,193.2451606629,-3.68576610116
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,1,Hombre,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2021,10.009604681407694,43.08631509732325,-3.284924491324777
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,2,Mujer,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2021,37.96418819584407,93.64373852076596,-0.11705740182108
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,3,Ambos,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2021,47.97379287725175,124.42058774930685,-1.8378020078182609
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,1,Hombre,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2021,0.0712231871821112,0.2750138249476242,-0.0232006229242962
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,2,Mujer,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2021,0.1682931588466804,0.3786511678409166,-0.0003721230720603
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,3,Ambos,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2021,0.1318040673596074,0.3020105520413823,-0.0058341849926981
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,1,Hombre,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2021,32.83914463085,141.35600536948002,-10.77706002439
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,2,Mujer,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2021,113.35039172338001,279.59387381113,-0.34950048931
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,3,Ambos,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2021,74.99012227022,194.48775109625,-2.87275591545
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,1,Hombre,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2022,10.471295929042885,44.49278783322952,-3.1375723322109006
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,2,Mujer,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2022,40.94011307242869,102.58388609556008,-0.1067304186090408
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,3,Ambos,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2022,51.41140900147158,131.5966119523875,-0.4544079192083992
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,1,Hombre,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2022,0.0676757948872837,0.256729186750595,-0.0201368472929654
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,2,Mujer,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2022,0.1647013460860541,0.3818666802640708,-0.0001967418442361
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,3,Ambos,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2022,0.1282384793952691,0.2841796193112276,-0.00129348660372
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,1,Hombre,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2022,33.24657386287,141.26549064092,-9.96185486494
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,2,Mujer,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2022,117.72461386364,294.98326880207003,-0.30690675661
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,3,Ambos,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2022,77.57632372362,198.5703478669,-0.68567068143
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,1,Hombre,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2023,10.925834699670231,52.55425281399571,-3.058117341268969
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,2,Mujer,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2023,47.46430119300015,122.97514858381962,0.5440956623863802
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,3,Ambos,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2023,58.3901358926704,156.89404102080854,0.8130376925346087
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,1,Hombre,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2023,0.057682274571951,0.2143185506676223,-0.0160820441936834
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,2,Mujer,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2023,0.1556756575844058,0.379929430281427,0.0019314421475392
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,3,Ambos,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2023,0.1189342751042915,0.2719129025358719,0.0021196768649219
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,1,Hombre,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2023,33.31380987285,160.24243770668,-9.32446284209
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,2,Mujer,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2023,130.82926282093,338.96523555872,1.49972995757
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,3,Ambos,19,70-74 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2023,84.52992616426,227.13154371623003,1.17701414919
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,1,Hombre,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2020,1019.2232630186592,2441.056903879188,178.18331395268743
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,2,Mujer,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2020,4273.480871769369,8669.867423268777,608.9222591714172
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,3,Ambos,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2020,5292.704134788031,10470.575866918954,942.8528212678576
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,1,Hombre,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2020,0.1352401345832386,0.3066941295970169,0.0224381963882465
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,2,Mujer,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2020,0.2966525988270613,0.5531847546598317,0.0345073742299565
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,3,Ambos,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2020,0.2415588176383347,0.4179557334499808,0.0394006984041564
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,1,Hombre,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2020,63.683845558010006,152.52388412381998,11.13337877823
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,2,Mujer,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2020,264.25496774719,536.10993123733,37.65331746793
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,3,Ambos,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2020,164.49110557441,325.41335326678,29.302772082969998
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,1,Hombre,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2021,1024.5950166290538,2479.192456054832,179.7689367687015
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,2,Mujer,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2021,4283.237921170982,8751.05938252424,616.2671914090974
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,3,Ambos,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2021,5307.83293780004,10584.40332244029,942.5483677562116
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,1,Hombre,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2021,0.1361748656094913,0.3057397093156077,0.0230210968215373
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,2,Mujer,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2021,0.296080173641329,0.5517092737960229,0.0348656245213857
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,3,Ambos,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2021,0.2415843608279103,0.4245543755121758,0.0395189657227143
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,1,Hombre,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2021,63.605523851929995,153.90503792995,11.1598214025
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,2,Mujer,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2021,262.94540287478,537.2222783949101,37.83227266517
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,3,Ambos,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2021,163.83190095170002,326.69884999689,29.09275642959
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,1,Hombre,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2022,1037.7684569374744,2542.4492623548736,156.15782107627317
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,2,Mujer,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2022,4458.948943909516,9213.542114213144,631.7985698071775
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,3,Ambos,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2022,5496.717400846994,11120.20699923842,959.1721434005894
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,1,Hombre,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2022,0.1298635233119433,0.2999800028603727,0.0211746991060248
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,2,Mujer,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2022,0.2905101215101365,0.5510627212780543,0.0342967086143143
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,3,Ambos,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2022,0.2358020736211055,0.4177509683694518,0.0369451063513309
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,1,Hombre,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2022,63.94261603908001,156.65426704273,9.62174127362
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,2,Mujer,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2022,271.46729309897,560.93383644036,38.46481529321
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,3,Ambos,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2022,168.32673122469998,340.53562485047,29.372860164779997
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,1,Hombre,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2023,1058.0195642409694,2643.8446954033507,179.53187280246888
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,2,Mujer,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2023,4950.21297579968,10192.927031363704,634.6733473261643
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,3,Ambos,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2023,6008.2325400406535,11936.07534062425,1069.955749496203
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,1,Hombre,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2023,0.1106615165397836,0.2561859840779845,0.0173645036487846
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,2,Mujer,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2023,0.2727947292044658,0.5389766300044133,0.0313430581610706
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,3,Ambos,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2023,0.2171421417877416,0.3892956020500106,0.0306325326736235
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,1,Hombre,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2023,64.68436580641,161.6372921568,10.9760780677
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,2,Mujer,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2023,298.94878958346,615.5620401052499,38.32861937286
2,AVISA (Años de Vida Saludable Perdidos),4647,Coahuila,3,Ambos,22,Todas las edades,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2023,182.53570308325,362.62909097402996,32.5062526626
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,1,Hombre,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2020,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,2,Mujer,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2020,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,3,Ambos,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2020,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,1,Hombre,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2020,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,2,Mujer,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2020,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,3,Ambos,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2020,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,1,Hombre,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2020,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,2,Mujer,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2020,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,3,Ambos,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2020,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,1,Hombre,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2021,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,2,Mujer,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2021,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,3,Ambos,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2021,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,1,Hombre,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2021,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,2,Mujer,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2021,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,3,Ambos,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2021,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,1,Hombre,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2021,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,2,Mujer,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2021,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,3,Ambos,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2021,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,1,Hombre,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2022,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,2,Mujer,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2022,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,3,Ambos,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2022,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,1,Hombre,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2022,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,2,Mujer,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2022,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,3,Ambos,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2022,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,1,Hombre,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2022,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,2,Mujer,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2022,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,3,Ambos,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2022,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,1,Hombre,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2023,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,2,Mujer,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2023,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,3,Ambos,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2023,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,1,Hombre,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2023,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,2,Mujer,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2023,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,3,Ambos,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2023,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,1,Hombre,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2023,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,2,Mujer,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2023,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,3,Ambos,1,Menores de 5 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2023,0.0,0.0,0.0
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,1,Hombre,6,5-9 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2020,5.831922612325042,16.767434771029258,1.3686158313185663
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,2,Mujer,6,5-9 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2020,5.102561140986495,15.106389519532655,1.0488764221301197
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,3,Ambos,6,5-9 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,1,Número,2020,10.934483753311538,30.233922966894752,2.5614823209644806
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,1,Hombre,6,5-9 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2020,0.0103080497591772,0.0206944313287026,0.0035887630176603
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,2,Mujer,6,5-9 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2020,0.0079467194648386,0.0171312884191796,0.0022386413936859
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,3,Ambos,6,5-9 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,2,Porcentaje,2020,0.0090520428607238,0.0187407291091135,0.0028406209292815
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,1,Hombre,6,5-9 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2020,3.70705245078,10.658193582640001,0.8699585040700001
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,2,Mujer,6,5-9 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2020,3.35890302158,9.944201745039999,0.69045212516
2,AVISA (Años de Vida Saludable Perdidos),4644,Baja California,3,Ambos,6,5-9 años,571,Trastorno de ansiedad,169,Todos los factores de riesgo,3,Tasa,2020,3.53602212242,9.77712554797,0.8283388916600001
